timestamp,ais_distance,ais_bearing,ais_width,ais_length,ai_bearing,imageIndex,y_max_rel,height,height_rel,width,width_rel,vessel_course,mode,match
2020-07-15T15:20:00+00:00,5783.4,296.9,30.0,210.0,294.68,4,44.167,23.0,2.13,93.0,0.969,268.5,open_sea,1
2020-07-15T15:19:00+00:00,5641.2,297.8,30.0,210.0,295.36,4,44.074,24.0,2.222,105.0,1.094,266.6,open_sea,1
2020-07-15T15:19:00+00:00,3501.1,285.5,25.0,100.0,284.33,4,49.167,54.0,5.0,146.0,1.521,266.6,open_sea,1
2020-07-15T15:16:00+00:00,5229.9,300.5,30.0,210.0,298.52,4,43.611,25.0,2.315,112.0,1.167,264.1,open_sea,1
2020-07-15T15:16:00+00:00,3252.6,287.3,25.0,100.0,286.19,4,48.796,54.0,5.0,158.0,1.646,264.1,open_sea,1
2020-07-15T15:15:00+00:00,5079.4,301.8,30.0,210.0,299.71,5,52.13,31.0,2.87,54.0,0.562,264.1,open_sea,1
2020-07-15T15:14:00+00:00,4945.3,302.9,30.0,210.0,300.53,5,53.981,44.0,4.074,172.0,1.792,264.1,open_sea,1
2020-07-15T15:12:00+00:00,4723.8,305.2,30.0,210.0,302.9,5,53.704,45.0,4.167,175.0,1.823,264.0,open_sea,1
2020-07-15T15:13:00+00:00,4812.3,304.2,30.0,210.0,302.28,5,52.315,43.0,3.981,159.0,1.656,264.0,open_sea,1
2020-07-15T15:11:00+00:00,4593.8,306.7,30.0,210.0,304.21,5,52.87,46.0,4.259,168.0,1.75,264.2,open_sea,1
2020-07-15T15:09:00+00:00,2654.6,294.2,25.0,100.0,292.71,4,45.741,52.0,4.815,179.0,1.865,264.0,open_sea,1
2020-07-15T15:09:00+00:00,4313.3,310.2,30.0,210.0,307.58,5,49.352,39.0,3.611,165.0,1.719,264.0,open_sea,1
2020-07-15T15:08:00+00:00,4264.7,310.8,30.0,210.0,308.03,5,51.667,22.0,2.037,93.0,0.969,264.1,open_sea,1
2020-07-15T15:07:00+00:00,2514.1,296.3,25.0,100.0,294.03,4,45.648,54.0,5.0,190.0,1.979,263.9,open_sea,1
2020-07-15T15:06:00+00:00,4001.4,315.2,30.0,210.0,312.52,5,50.278,25.0,2.315,70.0,0.729,264.1,open_sea,1
2020-07-15T15:05:00+00:00,3898.7,317.1,30.0,210.0,313.37,5,49.722,43.0,3.981,206.0,2.146,263.9,open_sea,1
2020-07-15T15:02:00+00:00,2136.3,303.7,25.0,100.0,302.65,5,55.926,61.0,5.648,276.0,2.875,264.0,open_sea,1
2020-07-15T15:00:00+00:00,1981.8,308.1,25.0,100.0,306.71,5,54.815,54.0,5.0,260.0,2.708,264.0,open_sea,1
2020-07-15T14:58:00+00:00,1866.9,311.7,25.0,100.0,307.99,5,54.074,22.0,2.037,55.0,0.573,263.8,open_sea,1
2020-07-15T14:57:00+00:00,1803.5,314.0,25.0,100.0,313.16,5,55.093,66.0,6.111,229.0,2.385,264.1,open_sea,1
2020-07-15T14:56:00+00:00,1734.6,317.3,25.0,100.0,315.51,5,54.259,70.0,6.481,341.0,3.552,264.1,open_sea,1
2020-07-14T10:19:00+00:00,8346.3,197.3,16.0,105.0,201.08,1,61.574,9.0,0.833,55.0,0.573,249.9,open_sea,1
2020-07-14T10:19:00+00:00,11574.2,212.2,27.0,184.0,220.79,2,48.8,6.0,3.7,12.0,0.8,249.9,open_sea,1
2020-07-14T10:19:00+00:00,11208.5,225.8,24.0,158.0,232.62,2,49.4,5.0,3.1,10.0,0.7,249.9,open_sea,1
2020-07-14T10:20:00+00:00,10865.1,209.1,27.0,184.0,215.03,1,61.481,11.0,1.019,60.0,0.625,250.3,open_sea,1
2020-07-14T10:20:00+00:00,11031.3,222.3,24.0,158.0,227.26,2,58.981,11.0,1.019,47.0,0.49,250.3,open_sea,1
2020-07-14T10:23:00+00:00,9281.5,199.4,27.0,184.0,206.15,1,62.037,18.0,1.667,65.0,0.677,250.0,open_sea,1
2020-07-14T10:23:00+00:00,10692.1,213.3,24.0,158.0,219.57,1,61.667,11.0,1.019,49.0,0.51,250.0,open_sea,1
2020-07-14T10:24:00+00:00,8742.3,194.7,27.0,184.0,200.58,1,61.944,20.0,1.852,104.0,1.083,249.7,open_sea,1
2020-07-14T10:24:00+00:00,10617.2,209.4,24.0,158.0,215.28,1,61.296,11.0,1.019,53.0,0.552,249.7,open_sea,1
2020-07-14T10:25:00+00:00,10587.6,205.6,24.0,158.0,217.06,1,47.5,5.0,3.1,11.0,0.7,249.5,open_sea,1
2020-07-14T10:27:00+00:00,10635.3,199.8,24.0,158.0,211.96,1,48.1,5.0,3.0,12.0,0.8,250.5,open_sea,1
2020-07-14T10:28:00+00:00,10713.4,195.9,24.0,158.0,208.04,1,48.8,7.0,4.4,13.0,0.9,249.7,open_sea,1
2020-07-14T11:00:00+00:00,13651.1,278.6,36.0,159.0,279.11,4,53.1,4.0,2.5,12.0,0.9,250.1,open_sea,1
2020-07-14T11:01:00+00:00,13256.2,279.5,36.0,159.0,280.04,4,53.7,4.0,2.5,12.0,0.8,250.0,open_sea,1
2020-07-14T11:02:00+00:00,12866.2,280.5,36.0,159.0,279.76,4,53.7,5.0,3.1,12.0,0.9,249.8,open_sea,1
2020-07-14T11:03:00+00:00,12684.0,280.9,36.0,159.0,281.42,4,53.7,4.0,2.5,10.0,0.7,250.1,open_sea,1
2020-07-14T11:04:00+00:00,12285.3,282.0,36.0,159.0,279.59,4,44.907,20.0,1.852,60.0,0.625,250.2,open_sea,1
2020-07-14T11:05:00+00:00,11901.3,283.1,36.0,159.0,280.13,4,44.259,20.0,1.852,59.0,0.615,249.8,open_sea,1
2020-07-14T15:54:00+00:00,14555.4,283.2,26.0,160.0,226.29,1,65.093,24.0,2.222,111.0,1.156,268.8,open_sea,0
2020-07-01T08:10:00+00:00,13984.7,14.6,23.0,144.0,30.19,3,49.352,48.0,4.444,33.0,0.344,33.2,open_sea,0
2020-07-14T13:48:00+00:00,12346.6,210.3,30.0,191.0,272.6,5,55.0,73.0,6.759,232.0,2.417,236.4,open_sea,0
2020-07-13T08:25:00+00:00,23515.3,216.4,11.0,65.0,186.09,1,64.722,47.0,4.352,208.0,2.167,216.0,open_sea,0
2020-06-23T19:53:00+00:00,11210.5,17.2,12.0,119.0,353.81,1,49.6,9.0,4.5,13.0,0.7,34.3,open_sea,0
2020-07-14T08:28:00+00:00,16842.0,189.4,21.0,156.0,177.91,1,62.963,20.0,1.852,119.0,1.24,224.6,open_sea,0
2020-06-30T05:56:00+00:00,24365.9,226.3,22.0,141.0,201.56,1,48.1,5.0,2.5,16.0,0.9,239.1,open_sea,0
2020-07-14T16:55:00+00:00,17648.1,332.2,24.0,141.0,336.32,5,52.778,36.0,3.333,206.0,2.146,295.0,open_sea,0
2020-07-14T12:41:00+00:00,21801.3,204.0,60.0,60.0,249.27,3,49.537,24.0,2.222,51.0,0.531,238.6,open_sea,0
2020-07-14T07:52:00+00:00,23731.4,236.7,10.0,78.0,193.43,2,48.8,5.0,3.1,9.0,0.6,219.8,open_sea,0
2020-07-14T16:55:00+00:00,11882.7,322.0,16.0,99.0,336.32,5,52.778,36.0,3.333,206.0,2.146,295.0,open_sea,0
2020-07-14T10:16:00+00:00,21295.7,272.2,25.0,100.0,217.72,1,50.6,5.0,3.1,10.0,0.7,249.7,open_sea,0
2020-07-01T05:26:00+00:00,3017.6,24.5,26.0,176.0,40.06,3,49.722,50.0,4.63,35.0,0.365,44.0,open_sea,0
2020-07-15T15:09:00+00:00,22441.3,242.6,20.0,142.0,292.71,4,45.741,52.0,4.815,179.0,1.865,264.0,open_sea,0
2020-06-23T07:08:00+00:00,8587.2,149.6,4.0,11.0,170.39,3,49.722,49.0,4.537,96.0,1.0,158.8,open_sea,0
2020-06-18T18:01:00+00:00,18594.7,10.1,44.0,250.0,37.43,4,45.833,46.0,4.259,60.0,0.625,10.2,open_sea,0
2020-06-18T19:11:00+00:00,11326.0,84.6,22.0,136.0,87.58,5,49.1,11.0,5.4,21.0,1.2,34.3,open_sea,0
2020-07-14T16:56:00+00:00,17126.4,333.3,12.0,80.0,266.31,2,63.241,29.0,2.685,96.0,1.0,294.9,open_sea,0
2020-06-23T01:50:00+00:00,4735.2,168.3,30.0,241.0,183.86,2,56.852,38.0,3.519,53.0,0.552,212.0,open_sea,0
2020-07-14T11:00:00+00:00,11274.0,297.3,12.0,8.0,279.11,4,53.1,4.0,2.5,12.0,0.9,250.1,open_sea,0
2020-06-23T07:08:00+00:00,8619.3,149.7,4.0,11.0,170.39,3,49.722,49.0,4.537,96.0,1.0,158.8,open_sea,0
2020-07-15T15:08:00+00:00,15050.6,231.6,30.0,231.0,308.03,5,51.667,22.0,2.037,93.0,0.969,264.1,open_sea,0
2020-06-30T08:56:00+00:00,15506.3,203.4,22.0,142.0,229.1,2,52.1,9.0,4.5,25.0,1.4,244.2,open_sea,0
2020-07-14T08:54:00+00:00,18577.4,210.7,27.0,170.0,232.78,4,44.722,11.0,1.019,48.0,0.5,213.0,open_sea,0
2020-07-14T09:05:00+00:00,19800.9,224.2,25.0,100.0,264.22,4,53.7,4.0,2.5,12.0,0.8,230.0,open_sea,0
2020-07-03T14:18:00+00:00,7072.2,213.8,27.0,183.0,232.56,5,60.463,150.0,13.889,90.0,0.938,182.8,open_sea,0
2020-07-15T15:07:00+00:00,14089.5,246.6,6.0,24.0,294.03,4,45.648,54.0,5.0,190.0,1.979,263.9,open_sea,0
2020-06-30T04:25:00+00:00,23134.1,243.4,16.0,130.0,280.19,5,51.9,4.0,2.5,7.0,0.5,237.8,open_sea,0
2020-07-14T07:52:00+00:00,6356.9,169.1,3.0,10.0,193.43,2,48.8,5.0,3.1,9.0,0.6,219.8,open_sea,0
2020-06-30T04:58:00+00:00,9454.1,202.5,32.0,237.0,203.93,1,50.0,7.0,4.3,14.0,1.0,239.1,open_sea,0
2020-07-14T10:49:00+00:00,14706.3,284.5,12.0,8.0,280.65,4,43.796,21.0,1.944,51.0,0.531,250.1,open_sea,0
2020-07-14T07:54:00+00:00,23227.2,241.1,25.0,100.0,184.45,1,60.741,11.0,1.019,46.0,0.479,220.3,open_sea,0
2020-07-01T07:12:00+00:00,11089.0,33.3,25.0,100.0,23.77,3,55.926,51.0,4.722,39.0,0.406,32.8,open_sea,0
2020-06-18T18:33:00+00:00,16190.9,5.2,26.0,169.0,5.25,1,61.0,10.0,4.9,31.0,1.7,45.1,open_sea,0
2020-07-07T02:19:00+00:00,24144.6,155.6,17.0,140.0,134.78,4,46.759,52.0,4.815,25.0,0.26,101.7,open_sea,0
2020-07-01T11:53:00+00:00,16854.6,290.6,28.0,155.0,350.18,4,42.13,58.0,5.37,151.0,1.573,317.2,open_sea,0
2020-07-01T04:44:00+00:00,11854.5,22.6,22.0,140.0,32.62,3,50.185,50.0,4.63,33.0,0.344,37.0,open_sea,0
2020-07-14T05:09:00+00:00,22972.2,226.5,15.0,115.0,198.62,1,59.63,44.0,4.074,219.0,2.281,245.0,open_sea,0
2020-07-01T04:44:00+00:00,5955.8,56.2,25.0,100.0,32.62,3,50.185,50.0,4.63,33.0,0.344,37.0,open_sea,0
2020-07-15T15:36:00+00:00,19631.3,244.7,17.0,150.0,274.16,3,52.037,26.0,2.407,55.0,0.573,270.0,open_sea,0
2020-06-23T06:02:00+00:00,22132.1,196.1,25.0,100.0,152.51,3,49.352,48.0,4.444,29.0,0.302,146.1,open_sea,0
2020-06-18T18:05:00+00:00,22283.6,11.7,26.0,203.0,65.23,5,53.1,16.0,8.0,47.0,2.6,10.1,open_sea,0
2020-07-14T09:00:00+00:00,24060.9,178.3,26.0,26.0,244.99,4,41.111,11.0,1.019,53.0,0.552,212.7,open_sea,0
2020-07-14T08:21:00+00:00,12494.0,251.5,32.0,183.0,213.44,2,58.519,10.0,0.926,46.0,0.479,226.8,open_sea,0
2020-06-30T04:06:00+00:00,20855.9,291.1,30.0,176.0,196.16,1,50.0,6.0,3.7,12.0,0.9,238.2,open_sea,0
2020-07-14T13:43:00+00:00,15670.0,227.3,27.0,187.0,278.38,5,53.333,69.0,6.389,325.0,3.385,236.2,open_sea,0
2020-07-14T12:44:00+00:00,17781.0,192.5,25.0,100.0,255.46,4,44.815,17.0,1.574,48.0,0.5,239.0,open_sea,0
2020-07-01T11:27:00+00:00,6974.8,310.5,23.0,147.0,14.19,4,43.611,57.0,5.278,169.0,1.76,341.2,open_sea,0
2020-07-14T09:02:00+00:00,13528.0,202.7,27.0,170.0,250.34,4,43.796,19.0,1.759,59.0,0.615,217.6,open_sea,0
2020-07-01T11:27:00+00:00,10714.7,12.3,19.0,115.0,14.19,4,43.611,57.0,5.278,169.0,1.76,341.2,open_sea,0
2020-06-22T11:46:00+00:00,16488.5,351.9,6.0,18.0,38.73,3,49.722,70.0,6.481,105.0,1.094,27.5,open_sea,0
2020-06-23T05:38:00+00:00,18033.1,210.3,25.0,100.0,109.23,1,64.63,50.0,4.63,23.0,0.24,158.0,open_sea,0
2020-06-30T03:35:00+00:00,9144.3,185.3,26.0,199.0,247.19,3,51.9,6.0,3.8,11.0,0.7,237.6,open_sea,0
2020-06-30T08:58:00+00:00,21984.1,298.5,25.0,100.0,227.12,2,53.1,11.0,5.5,26.0,1.4,244.0,open_sea,0
2020-06-25T00:20:00+00:00,10282.6,69.3,28.0,185.0,57.74,2,49.6,5.0,2.5,8.0,0.5,75.1,open_sea,0
2020-06-28T17:31:00+00:00,18612.5,314.8,22.0,143.0,229.27,1,63.981,94.0,8.704,165.0,1.719,278.7,open_sea,0
2020-07-14T18:57:00+00:00,9421.9,313.4,25.0,100.0,323.4,1,68.796,25.0,2.315,51.0,0.531,2.7,open_sea,0
2020-07-15T16:43:00+00:00,15968.9,268.4,30.0,210.0,244.62,2,59.722,11.0,1.019,47.0,0.49,269.0,open_sea,0
2020-07-14T05:05:00+00:00,20860.9,221.7,17.0,140.0,199.66,1,59.259,44.0,4.074,223.0,2.323,245.2,open_sea,0
2020-07-14T07:48:00+00:00,15406.0,192.1,24.0,169.0,186.53,1,60.463,11.0,1.019,50.0,0.521,219.2,open_sea,0
2020-06-30T04:51:00+00:00,14063.7,187.3,21.0,171.0,224.76,2,50.0,5.0,3.1,8.0,0.6,239.0,open_sea,0
2020-07-15T15:15:00+00:00,24088.0,240.2,20.0,142.0,299.71,5,52.13,31.0,2.87,54.0,0.562,264.1,open_sea,0
2020-07-01T01:52:00+00:00,19931.7,277.0,5.0,17.0,309.25,2,61.481,82.0,7.593,211.0,2.198,328.0,open_sea,0
2020-06-30T08:51:00+00:00,22967.0,294.0,25.0,100.0,232.72,2,53.1,11.0,5.5,19.0,1.0,243.9,open_sea,0
2020-07-01T12:03:00+00:00,15467.5,287.2,33.0,183.0,353.67,5,46.111,48.0,4.444,25.0,0.26,318.0,open_sea,0
2020-06-30T04:06:00+00:00,20855.9,291.1,30.0,176.0,257.54,4,53.1,7.0,4.3,13.0,0.9,238.2,open_sea,0
2020-07-15T21:04:00+00:00,20437.6,222.4,32.0,182.0,188.46,1,61.389,19.0,1.759,77.0,0.802,232.9,open_sea,0
2020-07-14T11:05:00+00:00,20448.2,293.0,14.0,45.0,280.13,4,44.259,20.0,1.852,59.0,0.615,249.8,open_sea,0
2020-07-14T17:20:00+00:00,14497.1,284.3,12.0,82.0,325.83,4,40.463,21.0,1.944,82.0,0.854,295.2,open_sea,0
2020-07-14T12:41:00+00:00,24776.3,201.0,6.0,6.0,249.27,3,49.537,24.0,2.222,51.0,0.531,238.6,open_sea,0
2020-07-01T11:39:00+00:00,18770.0,31.8,19.0,118.0,359.98,4,45.648,48.0,4.444,24.0,0.25,341.8,open_sea,0
2020-07-01T11:27:00+00:00,12664.2,333.0,30.0,210.0,14.19,4,43.611,57.0,5.278,169.0,1.76,341.2,open_sea,0
2020-06-25T00:30:00+00:00,11845.4,109.5,2.0,2.0,38.27,1,49.6,6.0,3.0,21.0,1.2,74.8,open_sea,0
2020-06-30T04:12:00+00:00,12619.7,200.2,12.0,88.0,266.67,4,51.9,3.0,1.9,9.0,0.7,238.4,open_sea,0
2020-06-30T06:00:00+00:00,13592.2,222.8,13.0,100.0,204.37,1,49.1,6.0,3.0,7.0,0.4,239.2,open_sea,0
2020-06-23T18:50:00+00:00,22749.0,100.1,25.0,100.0,74.32,4,53.1,8.0,4.0,13.0,0.7,55.2,open_sea,0
2020-06-18T18:03:00+00:00,17809.8,357.6,19.0,137.0,52.2,5,54.1,15.0,7.5,34.0,1.9,10.1,open_sea,0
2020-07-13T19:31:00+00:00,9376.0,237.6,11.0,30.0,198.33,1,64.259,16.0,1.481,37.0,0.385,234.1,open_sea,0
2020-07-14T08:26:00+00:00,12535.0,265.0,13.0,89.0,256.31,5,52.5,7.0,4.4,7.0,0.4,220.0,open_sea,0
2020-07-14T16:10:00+00:00,15911.5,300.5,8.0,45.0,253.03,1,65.093,43.0,3.981,195.0,2.031,295.5,open_sea,0
2020-07-14T13:40:00+00:00,21502.9,224.3,18.0,101.0,282.43,5,53.148,66.0,6.111,307.0,3.198,236.1,open_sea,0
2020-06-18T18:59:00+00:00,4945.4,6.3,15.0,48.0,95.94,5,52.1,11.0,5.5,35.0,2.0,45.2,open_sea,0
2020-06-24T01:37:00+00:00,13678.3,53.9,16.0,119.0,32.03,2,52.1,10.0,5.0,8.0,0.5,56.6,open_sea,0
2020-07-14T08:32:00+00:00,24431.5,202.5,25.0,100.0,266.23,5,47.593,33.0,3.056,50.0,0.521,222.0,open_sea,0
2020-07-14T05:19:00+00:00,22876.4,222.1,44.0,250.0,196.49,1,63.148,58.0,5.37,279.0,2.906,244.0,open_sea,0
2020-06-23T06:02:00+00:00,23808.7,140.0,6.0,20.0,152.51,3,49.352,48.0,4.444,29.0,0.302,146.1,open_sea,0
2020-07-14T09:03:00+00:00,11423.9,256.1,22.0,155.0,210.26,2,50.0,6.0,3.7,12.0,0.8,219.8,open_sea,0
2020-06-28T19:42:00+00:00,19166.1,297.1,18.0,100.0,246.4,2,56.204,48.0,4.444,28.0,0.292,254.4,open_sea,0
2020-07-14T07:10:00+00:00,14605.0,235.0,25.0,100.0,176.62,1,68.981,90.0,8.333,383.0,3.99,213.3,open_sea,0
2020-07-14T03:29:00+00:00,12105.6,200.1,27.0,184.0,205.27,1,65.278,12.0,1.111,59.0,0.615,237.6,open_sea,0
2020-07-14T10:18:00+00:00,8719.4,200.4,16.0,105.0,224.32,2,51.9,6.0,3.8,12.0,0.8,250.2,open_sea,0
2020-07-14T16:58:00+00:00,15302.3,263.7,26.0,141.0,251.84,1,68.056,51.0,4.722,206.0,2.146,294.9,open_sea,0
2020-06-30T08:56:00+00:00,24190.6,272.5,25.0,100.0,229.1,2,52.1,9.0,4.5,25.0,1.4,244.2,open_sea,0
2020-07-14T08:31:00+00:00,24291.8,271.2,22.0,154.0,207.94,2,54.3,12.0,7.4,6.0,0.5,223.5,open_sea,0
2020-07-14T16:10:00+00:00,17806.6,297.1,16.0,91.0,253.03,1,65.093,43.0,3.981,195.0,2.031,295.5,open_sea,0
2020-07-14T10:23:00+00:00,24106.1,270.2,12.0,8.0,206.15,1,62.037,18.0,1.667,65.0,0.677,250.0,open_sea,0
2020-07-14T08:58:00+00:00,14337.2,213.8,24.0,158.0,239.44,4,42.87,12.0,1.111,52.0,0.542,212.7,open_sea,0
2020-07-01T01:52:00+00:00,19944.3,277.0,3.0,12.0,309.25,2,61.481,82.0,7.593,211.0,2.198,328.0,open_sea,0
2020-07-14T12:41:00+00:00,20337.2,252.3,30.0,214.0,249.27,3,49.537,24.0,2.222,51.0,0.531,238.6,open_sea,0
2020-06-30T09:05:00+00:00,22852.2,224.5,22.0,141.0,213.87,2,56.5,23.0,11.4,62.0,3.4,243.9,open_sea,0
2020-06-23T05:29:00+00:00,21416.5,200.6,3.0,12.0,109.4,1,66.019,49.0,4.537,26.0,0.271,158.1,open_sea,0
2020-06-30T03:37:00+00:00,19780.7,206.8,25.0,164.0,199.95,1,49.4,8.0,5.0,19.0,1.4,237.9,open_sea,0
2020-06-23T13:25:00+00:00,15564.8,37.3,20.0,171.0,337.56,1,53.6,6.0,3.0,19.0,1.1,15.0,open_sea,0
2020-07-05T11:59:00+00:00,1622.0,231.5,25.0,168.0,219.12,3,65.648,599.0,55.463,827.0,8.615,217.1,open_sea,0
2020-07-14T07:02:00+00:00,16266.4,184.7,4.0,11.0,166.49,1,67.315,66.0,6.111,318.0,3.312,207.6,open_sea,0
2020-07-15T21:17:00+00:00,17053.1,198.0,32.0,217.0,188.42,1,61.667,27.0,2.5,178.0,1.854,234.8,open_sea,0
2020-07-01T11:39:00+00:00,18947.2,314.7,13.0,95.0,359.98,4,45.648,48.0,4.444,24.0,0.25,341.8,open_sea,0
2020-07-14T08:33:00+00:00,1212.1,173.1,25.0,100.0,271.33,5,47.593,37.0,3.426,78.0,0.812,221.3,open_sea,0
2020-07-15T16:45:00+00:00,11541.4,290.5,5.0,19.0,237.45,1,63.519,21.0,1.944,58.0,0.604,268.8,open_sea,0
2020-07-14T07:54:00+00:00,22707.6,236.4,10.0,78.0,184.45,1,60.741,11.0,1.019,46.0,0.479,220.3,open_sea,0
2020-07-14T07:19:00+00:00,24116.1,189.6,30.0,112.0,170.57,1,71.574,129.0,11.944,579.0,6.031,217.7,open_sea,0
2020-06-30T08:52:00+00:00,23994.2,221.7,27.0,187.0,228.74,2,60.278,55.0,5.093,105.0,1.094,244.2,open_sea,0
2020-07-14T05:16:00+00:00,24930.0,224.1,44.0,250.0,209.19,1,58.056,10.0,0.926,55.0,0.573,243.9,open_sea,0
2020-07-15T15:35:00+00:00,20037.6,231.7,15.0,94.0,274.57,3,51.852,24.0,2.222,59.0,0.615,270.1,open_sea,0
2020-07-13T19:29:00+00:00,12578.0,250.4,12.0,82.0,198.24,1,63.796,20.0,1.852,63.0,0.656,233.7,open_sea,0
2020-06-30T09:05:00+00:00,21637.7,276.5,25.0,100.0,213.87,2,56.5,23.0,11.4,62.0,3.4,243.9,open_sea,0
2020-07-14T11:12:00+00:00,22137.9,222.3,13.0,83.0,289.95,5,49.352,18.0,1.667,55.0,0.573,247.4,open_sea,0
2020-07-14T16:58:00+00:00,10844.7,324.5,16.0,99.0,251.84,1,68.056,51.0,4.722,206.0,2.146,294.9,open_sea,0
2020-07-14T07:13:00+00:00,24550.8,205.7,30.0,112.0,175.64,1,69.907,100.0,9.259,406.0,4.229,217.6,open_sea,0
2020-07-13T19:29:00+00:00,11178.0,192.9,27.0,183.0,198.24,1,63.796,20.0,1.852,63.0,0.656,233.7,open_sea,0
2020-07-14T10:19:00+00:00,6101.2,215.4,25.0,100.0,220.79,2,48.8,6.0,3.7,12.0,0.8,249.9,open_sea,0
2020-06-25T00:30:00+00:00,19724.4,126.2,2.0,2.0,38.27,1,49.6,6.0,3.0,21.0,1.2,74.8,open_sea,0
2020-07-13T08:22:00+00:00,23830.5,216.4,11.0,65.0,187.96,2,60.648,55.0,5.093,168.0,1.75,215.8,open_sea,0
2020-06-30T08:55:00+00:00,24500.6,272.2,6.0,20.0,229.87,2,53.6,12.0,6.0,23.0,1.2,244.0,open_sea,0
2020-07-14T16:58:00+00:00,13217.1,291.4,24.0,142.0,251.84,1,68.056,51.0,4.722,206.0,2.146,294.9,open_sea,0
2020-07-01T11:58:00+00:00,13114.6,294.3,28.0,155.0,354.17,5,49.815,48.0,4.444,30.0,0.313,318.2,open_sea,0
2020-06-23T05:29:00+00:00,21435.1,200.5,5.0,17.0,109.4,1,66.019,49.0,4.537,26.0,0.271,158.1,open_sea,0
2020-07-14T11:16:00+00:00,17410.0,303.0,72.0,102.0,299.76,5,46.019,25.0,2.315,54.0,0.562,248.3,open_sea,0
2020-07-14T09:01:00+00:00,13851.3,203.4,27.0,170.0,209.48,3,51.019,14.0,1.296,55.0,0.573,215.2,open_sea,0
2020-07-15T15:48:00+00:00,13710.4,239.1,17.0,150.0,279.84,3,51.574,21.0,1.944,53.0,0.552,270.1,open_sea,0
2020-06-30T08:54:00+00:00,22856.8,296.4,4.0,11.0,230.14,2,53.6,12.0,6.0,19.0,1.1,243.7,open_sea,0
2020-06-23T18:51:00+00:00,23026.5,77.8,25.0,100.0,70.52,4,52.6,7.0,3.5,15.0,0.8,55.5,open_sea,0
2020-06-18T18:33:00+00:00,24452.5,89.4,28.0,187.0,5.25,1,61.0,10.0,4.9,31.0,1.7,45.1,open_sea,0
2020-07-14T16:02:00+00:00,17518.8,299.9,8.0,45.0,268.32,2,59.259,15.0,1.389,56.0,0.583,293.4,open_sea,0
2020-06-22T11:37:00+00:00,18995.3,359.6,6.0,18.0,40.86,4,46.944,62.0,5.741,90.0,0.938,27.2,open_sea,0
2020-07-14T09:07:00+00:00,21366.7,249.1,25.0,100.0,266.91,4,44.63,18.0,1.667,58.0,0.604,232.8,open_sea,0
2020-07-15T16:19:00+00:00,21183.6,217.8,6.0,17.0,275.14,3,51.852,25.0,2.315,129.0,1.344,269.0,open_sea,0
2020-07-14T08:36:00+00:00,22217.1,199.5,25.0,100.0,184.39,1,47.5,5.0,3.1,13.0,0.9,216.0,open_sea,0
2020-06-23T19:38:00+00:00,20037.0,21.6,26.0,180.0,356.89,1,48.6,7.0,3.5,12.0,0.7,34.2,open_sea,0
2020-07-14T12:37:00+00:00,23065.6,278.1,4.0,13.0,252.75,3,50.37,28.0,2.593,59.0,0.615,243.0,open_sea,0
2020-07-14T05:04:00+00:00,9544.4,191.3,11.0,88.0,199.0,1,59.259,49.0,4.537,208.0,2.167,244.8,open_sea,0
2020-07-14T11:02:00+00:00,19816.4,294.6,10.0,33.0,279.76,4,53.7,5.0,3.1,12.0,0.9,249.8,open_sea,0
2020-06-22T13:05:00+00:00,18106.1,14.2,5.0,17.0,55.81,4,49.6,6.0,3.0,14.0,0.8,25.9,open_sea,0
2020-07-14T17:26:00+00:00,10311.2,280.7,12.0,82.0,298.74,3,54.444,53.0,4.907,261.0,2.719,303.0,open_sea,0
2020-07-14T16:58:00+00:00,14480.5,295.2,16.0,91.0,251.84,1,68.056,51.0,4.722,206.0,2.146,294.9,open_sea,0
2020-07-14T05:02:00+00:00,10564.7,198.0,11.0,88.0,200.15,1,59.167,46.0,4.259,213.0,2.219,245.3,open_sea,0
2020-07-14T16:05:00+00:00,18281.8,296.9,16.0,91.0,246.18,1,67.315,46.0,4.259,201.0,2.094,295.4,open_sea,0
2020-07-14T05:12:00+00:00,24080.7,226.9,16.0,109.0,197.39,1,59.63,45.0,4.167,247.0,2.573,245.3,open_sea,0
2020-06-30T03:56:00+00:00,14346.0,207.3,12.0,82.0,233.88,3,52.5,8.0,5.0,19.0,1.3,237.9,open_sea,0
2020-07-01T13:35:00+00:00,8878.4,288.8,6.0,20.0,5.99,5,46.481,66.0,6.111,293.0,3.052,314.4,open_sea,0
2020-07-14T12:44:00+00:00,21971.0,270.3,25.0,100.0,248.63,3,50.278,24.0,2.222,47.0,0.49,239.0,open_sea,0
2020-07-14T16:59:00+00:00,7175.0,306.9,8.0,45.0,261.2,1,66.111,11.0,1.019,54.0,0.562,295.0,open_sea,0
2020-06-23T09:30:00+00:00,12878.9,177.4,25.0,100.0,183.26,3,49.537,45.0,4.167,155.0,1.615,178.8,open_sea,0
2020-06-23T18:51:00+00:00,22386.5,103.8,31.0,112.0,70.52,4,52.6,7.0,3.5,15.0,0.8,55.5,open_sea,0
2020-06-23T06:46:00+00:00,19192.0,219.2,8.0,33.0,145.21,1,69.815,88.0,8.148,525.0,5.469,180.3,open_sea,0
2020-07-14T11:14:00+00:00,17933.9,300.9,14.0,45.0,292.72,5,48.426,22.0,2.037,70.0,0.729,248.5,open_sea,0
2020-06-30T03:38:00+00:00,18813.5,205.1,25.0,164.0,201.87,1,49.4,9.0,5.6,21.0,1.5,237.9,open_sea,0
